Customer ID,CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Population,NPS
6961-VCPMC,4876,Yes,1,46,Offer B,Yes,48.62,No,Yes,Fiber Optic,3,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,80.4,3605.2,0.0,20,2236.52,5861.719999999999,Male,71,No,Yes,Yes,No,0,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,732,Detractor
4424-TKOPW,4998,No,0,2,,Yes,25.19,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,196.75,0.0,0,50.38,247.13,Male,70,No,Yes,No,No,0,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,10484,Detractor
4201-JMNGR,5527,No,0,1,Offer E,Yes,26.22,No,Yes,Cable,22,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.8,55.8,0.0,0,26.22,82.02,Female,66,No,Yes,No,No,0,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,5256,Detractor
1866-RZZQS,2169,No,0,41,Offer B,Yes,42.06,Yes,Yes,Fiber Optic,21,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.4,4187.75,0.0,0,1724.46,5912.21,Male,77,No,Yes,No,No,0,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,31230,Detractor
8631-NBHFZ,5910,Yes,1,66,,Yes,30.03,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.4,5154.6,0.0,150,1981.98,7286.58,Male,71,No,Yes,Yes,No,0,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,5395,Detractor
4958-XCBDQ,3689,No,0,35,Offer C,Yes,39.69,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3496.3,0.0,0,1389.15,4885.45,Male,68,No,Yes,No,No,0,United States,California,Victorville,92394,"34.567058, -117.362329",34.567058,-117.362329,12083,Detractor
8337-UPOAQ,5124,No,0,10,,Yes,16.88,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,0.0,0,168.79999999999998,1083.1,Male,71,No,Yes,Yes,No,0,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,4253,Detractor
6712-OAWRH,5154,No,0,26,Offer C,Yes,34.69,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.25,2351.8,0.0,0,901.94,3253.74,Female,79,No,Yes,No,No,0,United States,California,San Bernardino,92408,"34.084909, -117.258107",34.084909,-117.258107,12149,Detractor
5914-DVBWJ,5145,No,0,18,,Yes,2.36,Yes,Yes,Fiber Optic,21,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85,0.0,0,42.48,1548.33,Female,80,No,Yes,No,No,0,United States,California,Riverside,92508,"33.885499, -117.324959",33.885499,-117.324959,17147,Detractor
8644-XLFBW,5674,No,0,1,Offer E,Yes,28.46,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,71.65,0.0,0,28.46,100.11,Male,65,No,Yes,No,No,0,United States,California,Lake Elsinore,92532,"33.705836, -117.318204",33.705836,-117.318204,4546,Detractor
1833-VGRUM,4684,No,0,1,Offer E,Yes,48.95,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.2,74.2,0.0,0,48.95,123.15,Female,70,No,Yes,No,No,0,United States,California,Perris,92570,"33.787298, -117.320676",33.787298,-117.320676,36817,Detractor
8374-XGEJJ,3123,Yes,8,43,Offer B,Yes,31.25,Yes,Yes,Fiber Optic,20,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101.0,4388.4,0.0,150,1343.75,5882.15,Male,68,No,Yes,Yes,No,0,United States,California,Temecula,92590,"33.475493, -117.219551",33.475493,-117.219551,3070,Detractor
6946-LMSQS,2673,Yes,3,25,Offer C,Yes,33.63,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.05,2177.45,0.0,0,840.7500000000001,3018.2,Male,80,No,Yes,Yes,No,0,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473,46171,Detractor
4039-HEUNW,4652,Yes,1,36,,Yes,16.61,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,3436.1,0.0,0,597.96,4034.06,Male,77,No,Yes,Yes,No,0,United States,California,Irvine,92620,"33.716136, -117.752574",33.716136,-117.752574,26419,Detractor
0812-WUPTB,3022,Yes,1,1,Offer E,Yes,49.6,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,0.0,0,49.6,120.45,Male,65,No,Yes,Yes,No,0,United States,California,Corona Del Mar,92625,"33.600987, -117.862734",33.600987,-117.862734,13422,Detractor
2403-BCASL,3711,Yes,1,41,Offer B,Yes,45.04,Yes,Yes,Cable,29,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,4534.9,0.0,0,1846.64,6381.539999999999,Male,66,No,Yes,Yes,No,0,United States,California,Santa Ana,92705,"33.766004, -117.786763",33.766004,-117.786763,44117,Detractor
3871-IKPYH,2767,No,0,1,,Yes,16.19,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.1,69.1,0.0,0,16.19,85.28999999999999,Male,70,No,Yes,No,No,0,United States,California,Camarillo,93010,"34.227846, -119.079903",34.227846,-119.079903,42853,Detractor
1304-NECVQ,5203,No,0,2,Offer E,Yes,43.96,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55,0.0,0,87.92,237.47000000000003,Female,69,No,Yes,No,No,0,United States,California,Somis,93066,"34.297628, -119.014627",34.297628,-119.014627,2966,Detractor
5655-JSMZM,5904,No,0,49,Offer B,Yes,32.36,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,4718.25,0.0,0,1585.64,6303.889999999999,Male,66,No,Yes,No,No,0,United States,California,Coalinga,93210,"36.186867, -120.387793",36.186867,-120.387793,18036,Detractor
4505-EXZHB,3964,No,0,6,Offer E,Yes,8.91,No,Yes,Fiber Optic,27,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,74.4,434.1,0.0,20,53.46,507.56,Female,75,No,Yes,No,No,0,United States,California,Ducor,93218,"35.846067, -119.004073",35.846067,-119.004073,823,Detractor
8972-HJWNV,5245,Yes,1,7,Offer E,Yes,21.43,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.55,646.85,0.0,0,150.01,796.86,Female,75,No,Yes,Yes,No,0,United States,California,Huron,93234,"36.217864, -120.080117",36.217864,-120.080117,6918,Detractor
2860-RANUS,3336,No,0,20,Offer D,Yes,29.29,Yes,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.8,1727.5,0.0,0,585.8,2313.3,Female,67,No,Yes,No,No,0,United States,California,Mc Kittrick,93251,"35.38381, -119.730885",35.38381,-119.730885,302,Detractor
0406-BPDVR,6405,No,0,54,Offer B,Yes,33.49,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.5,5373.1,0.0,0,1808.46,7181.56,Female,75,No,Yes,Yes,No,0,United States,California,Visalia,93277,"36.303793, -119.375646",36.303793,-119.375646,44741,Detractor
5276-KQWHG,4596,No,0,2,Offer E,Yes,15.32,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,131.65,0.0,0,30.64,162.29000000000002,Female,74,No,Yes,No,No,0,United States,California,Woody,93287,"35.710244, -118.881679",35.710244,-118.881679,88,Detractor
9667-EQRXU,3016,No,0,30,,No,0.0,No,Yes,Cable,7,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,40.3,1172.95,0.0,100,0.0,1272.95,Female,74,No,Yes,No,No,0,United States,California,Boron,93516,"34.95703, -117.73045",34.95703,-117.73045,2241,Detractor
0946-CLJTI,4662,Yes,1,58,Offer B,Yes,3.18,Yes,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5812.6,0.0,0,184.44,5997.04,Male,67,No,Yes,Yes,No,0,United States,California,Palmdale,93551,"34.613476, -118.256358",34.613476,-118.256358,34045,Detractor
0324-BRPCJ,4481,Yes,1,68,,Yes,21.33,Yes,Yes,Cable,24,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,6851.65,0.0,0,1450.4399999999998,8302.09,Female,74,No,Yes,Yes,No,0,United States,California,Palmdale,93591,"34.598221, -117.79593",34.598221,-117.79593,6787,Detractor
9189-JWSHV,4937,Yes,1,24,,Yes,13.38,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,2264.05,0.0,0,321.12,2585.17,Female,69,No,Yes,Yes,No,0,United States,California,Helm,93627,"36.520537, -120.118055",36.520537,-120.118055,152,Detractor
0576-WNXXC,2999,Yes,1,27,,Yes,39.49,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2,0.0,0,1066.23,3576.43,Male,70,No,Yes,Yes,No,0,United States,California,Parlier,93648,"36.622237, -119.521126",36.622237,-119.521126,12587,Detractor
5482-PLVPE,3278,No,0,2,,No,0.0,No,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.35,41.85,0.0,0,0.0,41.85,Female,79,No,Yes,No,No,0,United States,California,Daly City,94014,"37.691561, -122.445202",37.691561,-122.445202,47453,Detractor
4902-OHLSK,4235,No,0,29,,Yes,20.98,Yes,Yes,Fiber Optic,16,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,98.65,2862.75,0.0,0,608.42,3471.17,Female,76,No,Yes,No,No,0,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992,17929,Detractor
0495-ZBNGW,4324,Yes,1,5,,Yes,6.66,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.9,343.95,0.0,20,33.3,397.25,Male,78,No,Yes,Yes,No,0,United States,California,Loma Mar,94021,"37.266388, -122.26308",37.266388,-122.26308,148,Detractor
2357-COQEK,4136,No,0,28,,Yes,28.14,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.3,2890.65,0.0,0,787.9200000000001,3678.57,Female,79,No,Yes,No,No,0,United States,California,Atherton,94027,"37.454924, -122.203168",37.454924,-122.203168,6876,Detractor
2034-CGRHZ,5245,No,0,24,,Yes,3.23,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.95,2496.7,0.0,0,77.52,2574.22,Male,73,No,Yes,No,No,0,United States,California,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241,384,Detractor
9360-AHGNL,5863,Yes,7,43,Offer B,Yes,8.75,Yes,Yes,Fiber Optic,13,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.55,4830.25,0.0,0,376.25,5206.5,Female,74,No,Yes,Yes,No,0,United States,California,Concord,94519,"37.990118, -122.012188",37.990118,-122.012188,18650,Detractor
5485-WUYWF,4522,No,0,2,,Yes,5.57,No,Yes,Cable,24,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,94.55,0.0,0,11.14,105.69,Male,73,No,Yes,No,No,0,United States,California,Crockett,94525,"38.049292, -122.228415",38.049292,-122.228415,3193,Detractor
2632-UCGVD,4512,Yes,6,66,,Yes,49.85,Yes,Yes,Fiber Optic,14,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.05,6871.9,0.0,0,3290.1,10162.0,Male,71,No,Yes,Yes,No,0,United States,California,Fairfield,94533,"38.287136, -122.02711",38.287136,-122.02711,77683,Detractor
6425-YQLLO,6117,Yes,1,66,,Yes,27.75,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,105.95,6975.25,0.0,0,1831.5,8806.75,Female,68,No,Yes,Yes,No,0,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716,16717,Detractor
2091-RFFBA,2560,No,0,31,,Yes,15.43,Yes,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.9,2217.15,0.0,0,478.33,2695.48,Female,70,No,Yes,No,No,0,United States,California,Port Costa,94569,"38.035707, -122.196821",38.035707,-122.196821,173,Detractor
6899-PPEEA,4448,No,0,37,,Yes,3.3,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.55,3580.3,0.0,0,122.1,3702.4,Female,66,No,Yes,No,No,0,United States,California,Vallejo,94590,"38.104705, -122.247387",38.104705,-122.247387,37218,Detractor
4597-NUCQV,4287,No,0,24,,Yes,28.98,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.15,0.0,0,695.52,3135.67,Male,65,No,Yes,No,No,0,United States,California,Oakland,94601,"37.776523, -122.219268",37.776523,-122.219268,54876,Detractor
3754-DXMRT,5655,No,0,2,,Yes,43.66,No,Yes,DSL,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65,0.0,0,87.32,179.97,Male,78,No,Yes,No,No,0,United States,California,San Pablo,94806,"37.980269, -122.342635",37.980269,-122.342635,55720,Detractor
7130-VTEWQ,4174,No,0,8,,Yes,13.8,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,606.25,0.0,0,110.4,716.65,Female,74,No,Yes,No,No,0,United States,California,San Rafael,94903,"38.018065, -122.546024",38.018065,-122.546024,28403,Detractor
7903-CMPEY,4138,Yes,1,1,,Yes,17.51,Yes,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,80.3,0.0,0,17.51,97.81,Male,78,No,Yes,Yes,No,0,United States,California,Corte Madera,94925,"37.924014, -122.511694",37.924014,-122.511694,9038,Detractor
1704-NRWYE,5242,No,0,9,,Yes,43.34,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,751.65,0.0,0,390.06000000000006,1141.71,Female,79,No,Yes,No,No,0,United States,California,Point Reyes Station,94956,"38.060264, -122.830646",38.060264,-122.830646,1885,Detractor
7481-ATQQS,5651,No,0,49,Offer B,Yes,44.88,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.85,4515.85,0.0,0,2199.1200000000003,6714.970000000001,Female,76,No,Yes,No,No,0,United States,California,Boulder Creek,95006,"37.171727, -122.142961",37.171727,-122.142961,10520,Detractor
0023-HGHWL,5437,No,0,1,,No,0.0,No,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.1,25.1,0.0,0,0.0,25.1,Male,67,No,Yes,No,No,0,United States,California,Morgan Hill,95037,"37.161544, -121.649371",37.161544,-121.649371,41707,Detractor
1792-UXAFY,5082,No,0,17,Offer D,Yes,30.37,No,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,1496.9,0.0,0,516.29,2013.19,Female,80,No,Yes,No,No,0,United States,California,San Jose,95110,"37.34667, -121.910019",37.34667,-121.910019,18197,Detractor
6161-UUUTA,4367,No,0,3,,Yes,2.98,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,260.9,0.0,0,8.94,269.84,Male,77,No,Yes,No,No,0,United States,California,Stockton,95206,"37.902422, -121.440029",37.902422,-121.440029,49657,Detractor
6543-XRMYR,3548,No,0,30,,Yes,43.61,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.7,2967.35,0.0,80,1308.3,4355.65,Female,73,No,Yes,No,No,0,United States,California,Stockton,95209,"38.044523, -121.348048",38.044523,-121.348048,30814,Detractor
2479-BRAMR,4995,Yes,1,41,Offer B,Yes,45.84,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,3273.55,0.0,0,1879.44,5152.99,Male,74,No,Yes,Yes,No,0,United States,California,Murphys,95247,"38.147852, -120.440124",38.147852,-120.440124,4353,Detractor
3714-JTVOV,2322,Yes,1,42,Offer B,Yes,2.9,No,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.15,3229.4,0.0,0,121.8,3351.2000000000003,Female,76,No,Yes,Yes,No,0,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056,1508,Detractor
8580-QVLOC,5697,No,0,72,,Yes,25.77,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,92.45,6440.25,0.0,0,1855.44,8295.69,Female,78,No,Yes,Yes,No,0,United States,California,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191,23100,Detractor
2012-NWRPA,3172,Yes,1,11,Offer D,Yes,1.28,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,1131.2,0.0,0,14.08,1145.28,Female,78,No,Yes,Yes,No,0,United States,California,Modesto,95355,"37.672906, -120.946594",37.672906,-120.946594,47613,Detractor
8808-ELEHO,3812,No,0,8,,Yes,5.02,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.25,585.95,0.0,0,40.16,626.11,Male,66,No,Yes,No,No,0,United States,California,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836,26055,Detractor
9058-CBREO,3357,No,0,1,,Yes,22.56,Yes,Yes,Cable,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.55,50.55,0.0,0,22.56,73.11,Female,69,No,Yes,No,No,0,United States,California,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587,11463,Detractor
8063-GBATB,5172,No,0,27,,Yes,31.17,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,2287.25,0.0,0,841.59,3128.84,Female,74,No,Yes,No,No,0,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.73203,1591,Detractor
1069-XAIEM,2975,No,0,1,,Yes,16.37,Yes,Yes,Fiber Optic,7,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.05,85.05,0.0,0,16.37,101.42,Female,68,No,Yes,No,No,0,United States,California,Mendocino,95460,"39.305545, -123.743697",39.305545,-123.743697,2229,Detractor
6987-XQSJT,5684,No,0,54,,Yes,45.77,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,4370.25,0.0,0,2471.5800000000004,6841.83,Female,68,No,Yes,No,No,0,United States,California,Blue Lake,95525,"40.94338, -123.831799",40.94338,-123.831799,1584,Detractor
0722-TROQR,2122,No,0,4,,Yes,26.23,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,0.0,0,104.92,426.67,Female,68,No,Yes,No,No,0,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813,67411,Detractor
6402-ZFPPI,4969,No,0,25,,Yes,36.5,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.8,2660.2,0.0,0,912.5,3572.7,Female,75,No,Yes,No,No,0,United States,California,Fair Oaks,95628,"38.652065, -121.25441",38.652065,-121.25441,40750,Detractor
9965-YOKZB,3723,No,0,9,,Yes,10.04,Yes,Yes,Fiber Optic,13,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.85,790.15,0.0,0,90.36,880.51,Male,73,No,Yes,No,No,0,United States,California,Grizzly Flats,95636,"38.636102, -120.522149",38.636102,-120.522149,659,Detractor
0504-HHAPI,2420,No,0,27,,Yes,16.94,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,88.3,2467.75,0.0,0,457.38000000000005,2925.13,Female,72,No,Yes,No,No,0,United States,California,Guinda,95637,"38.830739, -122.196202",38.830739,-122.196202,228,Detractor
3791-LGQCY,4803,Yes,1,56,,Yes,33.81,Yes,Yes,Cable,29,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.65,5688.05,0.0,130,1893.36,7711.41,Female,68,No,Yes,Yes,No,0,United States,California,Loomis,95650,"38.809175, -121.171375",38.809175,-121.171375,11191,Detractor
8166-ZZTFS,4400,Yes,1,66,,Yes,21.7,Yes,Yes,Cable,3,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.55,5265.1,0.0,0,1432.2,6697.3,Female,74,No,Yes,Yes,No,0,United States,California,Roseville,95661,"38.736685, -121.251984",38.736685,-121.251984,25173,Detractor
2956-GGUCQ,3079,Yes,1,24,,Yes,2.05,Yes,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,1772.25,0.0,0,49.2,1821.45,Male,71,No,Yes,Yes,No,0,United States,California,Pioneer,95666,"38.546999, -120.271114",38.546999,-120.271114,5501,Detractor
2778-OCLGR,4591,Yes,1,24,,No,0.0,No,Yes,DSL,5,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,39.1,971.3,0.0,0,0.0,971.3,Male,75,No,Yes,Yes,No,0,United States,California,Soda Springs,95728,"39.279068, -120.414275",39.279068,-120.414275,88,Detractor
7067-KSAZT,5965,Yes,1,65,,Yes,18.69,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.25,6979.8,0.0,0,1214.85,8194.65,Female,66,No,Yes,Yes,No,0,United States,California,Chico,95928,"39.681488, -121.83721",39.681488,-121.83721,32848,Detractor
9300-AGZNL,4176,No,0,1,,Yes,21.85,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,94.0,0.0,0,21.85,115.85,Male,76,No,Yes,No,No,0,United States,California,Elk Creek,95939,"39.53222, -122.594879",39.53222,-122.594879,587,Detractor
1112-CUNAO,2668,No,0,15,Offer D,Yes,4.28,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1424.95,0.0,0,64.2,1489.15,Female,67,No,Yes,No,No,0,United States,California,Grimes,95950,"39.033058, -121.895718",39.033058,-121.895718,531,Detractor
3389-YGYAI,5546,No,0,8,,Yes,45.16,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,829.55,0.0,0,361.28,1190.83,Female,79,No,Yes,No,No,0,United States,California,Princeton,95970,"39.424957, -122.039307",39.424957,-122.039307,495,Detractor
3070-DVEYC,5638,No,0,7,,Yes,32.4,Yes,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,73.75,545.15,0.0,0,226.8,771.9499999999999,Male,78,No,Yes,No,No,0,United States,California,Williams,95987,"39.117537, -122.284654",39.117537,-122.284654,4579,Detractor
5707-ORNDZ,4656,No,0,9,Offer E,Yes,2.45,Yes,Yes,DSL,7,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.55,494.05,0.0,0,22.05,516.1,Male,79,No,Yes,No,No,0,United States,California,Yuba City,95993,"39.075694, -121.70606",39.075694,-121.70606,27786,Detractor
8696-JKZNU,5859,No,0,37,Offer C,Yes,26.95,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,2841.55,0.0,0,997.15,3838.7,Female,78,No,Yes,No,No,0,United States,California,Anderson,96007,"40.448632, -122.306657",40.448632,-122.306657,21418,Detractor
2055-PDADH,2491,No,0,3,Offer E,Yes,2.26,No,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,204.7,0.0,0,6.779999999999999,211.48,Female,71,No,Yes,No,No,0,United States,California,Big Bend,96011,"41.096569, -121.879082",41.096569,-121.879082,265,Detractor
2302-ANTDP,5915,Yes,9,48,,Yes,43.04,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,117.45,5438.9,0.0,0,2065.92,7504.82,Female,76,No,Yes,Yes,No,0,United States,California,Hat Creek,96040,"40.789799, -121.474529",40.789799,-121.474529,397,Detractor
5233-GEEAX,5971,No,0,8,Offer E,No,0.0,No,Yes,DSL,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.4,221.9,0.0,0,0.0,221.9,Male,65,No,Yes,No,No,0,United States,California,Lewiston,96052,"40.704293, -122.803899",40.704293,-122.803899,1845,Detractor
7137-RYLPP,4712,Yes,1,37,Offer C,Yes,46.61,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,3171.15,0.0,0,1724.57,4895.72,Male,75,No,Yes,Yes,No,0,United States,California,Paskenta,96074,"39.884395, -122.587513",39.884395,-122.587513,263,Detractor
