CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,num_services,charge_per_service,is_new_customer,is_autopay,NPS
6050,Yes,1,53,,Yes,20.44,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.2,1068.15,0.0,0,1083.3200000000002,2151.4700000000003,Male,38,No,No,Yes,Yes,3,1,10.1,0,0,Passive
5323,No,0,1,Offer E,Yes,42.55,No,Yes,DSL,25,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,49.85,0.0,0,42.55,92.4,Male,44,No,No,No,Yes,3,3,12.4625,1,1,Passive
4562,No,0,21,,Yes,16.81,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.6,390.4,0.0,0,353.01,743.41,Male,43,No,No,No,No,0,1,9.8,0,0,Passive
5687,No,0,1,Offer E,Yes,48.96,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,19.45,0.0,0,48.96,68.41,Male,42,No,No,No,No,0,1,9.725,1,0,Detractor
3923,No,0,1,,No,0.0,No,Yes,DSL,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,29.15,29.15,0.0,0,0.0,29.15,Male,34,No,No,No,No,0,2,9.716666666666669,1,0,Promoter
5421,No,0,1,,No,0.0,No,Yes,Cable,51,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.3,25.3,0.0,10,0.0,35.3,Male,20,Yes,No,No,Yes,3,0,25.3,1,1,Detractor
5124,Yes,1,5,,Yes,11.54,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,385.0,0.0,0,57.7,442.7,Male,57,No,No,Yes,Yes,1,4,16.03,1,1,Detractor
4162,Yes,9,55,,Yes,13.45,No,Yes,Fiber Optic,53,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.4,4238.45,0.0,0,739.75,4978.2,Male,43,No,No,Yes,Yes,3,4,15.88,0,1,Passive
5095,No,0,9,Offer E,Yes,12.18,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.05,746.5,0.0,30,109.62,886.12,Male,68,No,Yes,No,No,0,3,21.2625,1,1,Detractor
4910,Yes,7,20,,Yes,7.31,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.7,395.6,0.0,0,146.2,541.8,Female,50,No,No,Yes,Yes,3,1,9.85,0,1,Promoter
2613,Yes,1,3,Offer E,No,0.0,No,Yes,Cable,15,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.7,91.7,0.0,0,0.0,91.7,Female,46,No,No,Yes,Yes,2,2,9.9,1,0,Detractor
5317,No,0,2,,Yes,36.06,No,Yes,Fiber Optic,85,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.7,140.7,0.0,0,72.12,212.82,Male,21,Yes,No,No,No,0,2,23.566666666666663,1,0,Detractor
5968,Yes,1,18,,Yes,28.04,No,Yes,Fiber Optic,28,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1601.5,0.0,0,504.72,2106.22,Male,45,No,No,Yes,Yes,3,5,14.266666666666666,0,1,Passive
3215,No,0,12,Offer D,No,0.0,No,Yes,Cable,6,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,34.0,442.45,0.0,0,0.0,442.45,Male,35,No,No,No,No,0,3,8.5,1,0,Detractor
4877,No,0,1,,Yes,47.22,No,Yes,Cable,53,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,55.0,0.0,0,47.22,102.22,Male,25,Yes,No,No,No,0,4,11.0,1,1,Detractor
6403,Yes,9,62,Offer B,Yes,11.15,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.65,1218.45,0.0,0,691.3000000000001,1909.75,Male,55,No,No,Yes,Yes,2,1,10.325,0,0,Promoter
5989,No,0,63,,Yes,23.62,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,98.0,6218.45,0.0,0,1488.0600000000002,7706.51,Female,49,No,No,No,No,0,7,12.25,0,0,Passive
5274,Yes,1,61,,Yes,33.75,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,94.2,5895.45,0.0,0,2058.75,7954.2,Female,77,No,Yes,Yes,No,0,7,11.775,0,0,Detractor
2756,No,0,1,,Yes,27.7,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.15,77.15,0.0,10,27.7,114.85,Female,32,No,No,No,No,0,2,25.71666666666667,1,1,Detractor
4684,Yes,6,62,Offer B,Yes,13.32,No,Yes,Cable,22,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,81.0,4985.9,0.0,0,825.84,5811.74,Female,49,No,No,Yes,No,0,8,9.0,0,0,Passive
5633,Yes,1,51,,No,0.0,No,Yes,DSL,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.3,3014.65,0.0,0,0.0,3014.65,Male,51,No,No,Yes,No,0,7,7.4125,0,1,Detractor
5358,No,0,32,Offer C,Yes,35.97,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.55,654.55,0.0,0,1151.04,1805.59,Female,61,No,No,No,No,0,1,10.275,0,1,Detractor
2016,No,0,1,,Yes,13.61,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,74.5,0.0,0,13.61,88.11,Female,33,No,No,No,No,0,3,18.625,1,1,Detractor
5831,No,0,19,Offer D,Yes,46.49,No,Yes,Cable,8,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,61.55,1093.2,0.0,0,883.3100000000001,1976.51,Male,62,No,No,No,No,0,4,12.31,0,0,Detractor
5806,No,0,52,,Yes,21.38,Yes,Yes,Cable,21,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,74.0,3877.65,0.0,0,1111.76,4989.41,Female,31,No,No,No,No,0,7,9.25,0,0,Detractor
4247,No,0,52,,No,0.0,No,Yes,DSL,7,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.1,1982.1,0.0,130,0.0,2112.1,Female,63,No,No,No,No,0,3,9.775,0,0,Detractor
6347,Yes,5,64,,No,0.0,No,Yes,DSL,27,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,47.85,3147.5,0.0,0,0.0,3147.5,Female,61,No,No,Yes,No,0,6,6.835714285714286,0,1,Detractor
5915,No,0,16,Offer D,Yes,18.99,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65,0.0,0,303.84,1859.49,Female,39,No,No,No,No,0,7,11.95,0,0,Detractor
4249,No,0,8,,Yes,11.46,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.85,161.65,0.0,0,91.68,253.33,Female,31,No,No,No,No,0,1,10.425,1,0,Promoter
3773,Yes,4,42,,Yes,36.35,Yes,Yes,DSL,30,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,66.4,2727.8,0.0,0,1526.7,4254.5,Female,56,No,No,Yes,No,0,6,9.485714285714286,0,0,Detractor
2850,No,0,1,Offer E,Yes,34.47,Yes,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.8,85.8,0.0,0,34.47,120.27,Female,30,No,No,No,No,0,5,14.3,1,0,Detractor
4337,Yes,7,31,Offer C,No,0.0,No,Yes,Cable,25,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.95,1848.8,0.0,0,0.0,1848.8,Male,64,No,No,Yes,Yes,2,7,7.49375,0,1,Detractor
5698,Yes,1,49,Offer B,Yes,47.17,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,93.85,4733.1,0.0,30,2311.33,7074.43,Male,30,No,No,Yes,No,0,5,15.641666666666666,0,1,Detractor
2332,No,0,35,,Yes,41.21,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.15,2848.45,18.84,0,1442.35,4271.96,Male,52,No,No,No,No,0,4,16.630000000000003,0,1,Passive
5227,No,0,8,Offer E,Yes,37.37,No,Yes,Cable,16,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.45,554.45,0.0,0,298.96,853.4100000000001,Female,36,No,No,No,No,0,5,10.908333333333331,1,1,Promoter
4180,Yes,8,22,,Yes,22.38,No,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1938.9,0.0,0,492.36,2431.26,Male,65,No,Yes,Yes,No,0,5,14.958333333333334,0,1,Detractor
2161,Yes,3,36,,Yes,19.73,No,Yes,DSL,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,1815.0,0.0,0,710.28,2525.28,Female,32,No,No,Yes,Yes,2,3,12.7625,0,0,Detractor
5479,Yes,6,35,Offer C,Yes,14.19,No,Yes,DSL,17,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.05,2747.2,0.0,0,496.65,3243.85,Male,77,No,Yes,Yes,Yes,1,7,9.50625,0,1,Promoter
3314,No,0,4,,Yes,31.92,No,Yes,Fiber Optic,4,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,356.65,0.0,0,127.68,484.33,Male,55,No,No,No,No,0,6,12.914285714285716,1,1,Detractor
5520,Yes,1,68,Offer A,Yes,7.87,Yes,Yes,Fiber Optic,4,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.7,5711.05,0.0,0,535.16,6246.21,Female,52,No,No,Yes,No,0,5,14.116666666666667,0,1,Detractor
2433,No,0,32,,Yes,36.78,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.35,707.5,0.0,0,1176.96,1884.46,Male,20,Yes,No,No,No,0,1,10.175,0,0,Promoter
4466,Yes,1,55,Offer B,Yes,1.44,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.65,1388.0,0.0,0,79.2,1467.2,Female,36,No,No,Yes,Yes,3,2,8.549999999999999,0,0,Promoter
3843,Yes,1,24,Offer C,No,0.0,No,Yes,Cable,29,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,40.65,933.3,0.0,0,0.0,933.3,Female,74,No,Yes,Yes,No,0,3,10.1625,0,0,Detractor
3300,No,0,20,,Yes,23.22,Yes,Yes,Fiber Optic,59,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,98.55,2031.95,0.0,0,464.4,2496.35,Male,26,Yes,No,No,No,0,7,12.31875,0,0,Detractor
5686,No,0,10,,Yes,45.69,No,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,84.7,832.05,12.81,0,456.9,1276.14,Female,40,No,No,No,No,0,4,16.94,1,0,Detractor
4734,Yes,5,13,,Yes,35.19,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.0,332.5,0.0,0,457.47,789.97,Female,44,No,No,Yes,Yes,3,2,8.333333333333334,0,1,Passive
5699,Yes,3,52,,Yes,9.87,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,1031.7,0.0,0,513.24,1544.94,Female,44,No,No,Yes,Yes,2,1,9.675,0,0,Promoter
5813,Yes,1,50,Offer B,Yes,37.12,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.05,4367.35,0.0,100,1856.0,6323.35,Female,79,No,Yes,Yes,No,0,4,17.61,0,1,Detractor
5825,No,0,11,Offer D,Yes,33.48,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.5,226.8,0.0,0,368.28,595.0799999999999,Male,22,Yes,No,No,No,0,1,9.75,1,0,Passive
5190,Yes,3,12,,Yes,19.28,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.3,224.5,0.0,0,231.36,455.86,Female,48,No,No,Yes,Yes,3,1,10.15,1,1,Promoter
2914,Yes,3,4,Offer E,No,0.0,No,Yes,DSL,5,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,29.9,118.25,0.0,0,0.0,118.25,Male,78,No,Yes,Yes,No,0,2,9.966666666666669,1,1,Passive
6335,Yes,10,56,Offer B,Yes,11.55,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,95.65,5471.75,21.71,0,646.8000000000001,6096.84,Female,80,No,Yes,Yes,No,0,7,11.95625,0,1,Detractor
5670,No,0,12,Offer D,Yes,36.24,Yes,Yes,DSL,30,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,61.65,713.75,0.0,0,434.88,1148.63,Female,52,No,No,No,No,0,6,8.807142857142857,1,0,Detractor
4757,No,0,43,,No,0.0,No,Yes,DSL,18,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Credit Card,33.45,1500.25,0.0,40,0.0,1540.25,Female,73,No,Yes,No,No,0,2,11.15,0,0,Detractor
4975,No,0,48,,Yes,13.03,No,Yes,DSL,5,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,55.5,2627.35,0.0,0,625.4399999999999,3252.79,Female,58,No,No,No,No,0,4,11.1,0,0,Passive
4005,No,0,42,Offer B,Yes,40.15,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.8,4327.5,0.0,110,1686.3,6123.8,Female,38,No,No,No,No,0,7,12.975,0,1,Passive
4160,Yes,8,1,,Yes,44.69,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,20.2,0.0,0,44.69,64.89,Male,32,No,No,Yes,No,0,1,10.1,1,1,Promoter
5544,Yes,8,36,,Yes,49.33,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.4,2937.65,0.0,0,1775.88,4713.53,Female,59,No,No,Yes,No,0,4,16.080000000000002,0,1,Detractor
2066,No,0,1,,Yes,33.88,No,Yes,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,79.7,0.0,0,33.88,113.58,Female,39,No,No,No,No,0,4,15.94,1,1,Detractor
4845,No,0,1,,Yes,30.09,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,20.45,0.0,0,30.09,50.54,Male,26,Yes,No,No,No,0,1,10.225,1,0,Passive
5722,Yes,1,22,Offer D,Yes,39.83,No,Yes,Cable,16,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,1178.75,0.0,0,876.26,2055.01,Female,60,No,No,Yes,No,0,4,10.94,0,0,Detractor
4927,No,0,72,Offer A,Yes,35.24,Yes,Yes,Fiber Optic,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,112.75,8192.6,0.0,0,2537.28,10729.88,Female,30,No,No,No,No,0,10,10.25,0,0,Passive
4692,No,0,1,Offer E,Yes,44.11,No,Yes,Fiber Optic,69,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,44.11,118.81,Female,23,Yes,No,No,No,0,4,14.94,1,1,Detractor
4515,Yes,5,64,Offer B,Yes,26.64,No,Yes,DSL,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,73.05,4688.65,0.0,0,1704.96,6393.61,Male,20,Yes,No,Yes,No,0,7,9.13125,0,0,Detractor
2185,No,0,45,,Yes,10.36,No,Yes,DSL,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.95,3273.8,0.0,0,466.2,3740.0,Male,61,No,No,No,No,0,7,9.49375,0,1,Passive
3051,No,0,44,Offer B,No,0.0,No,Yes,Cable,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,53.95,2375.4,0.0,0,0.0,2375.4,Male,38,No,No,No,No,0,6,7.707142857142857,0,0,Detractor
4332,Yes,1,72,,Yes,25.48,Yes,Yes,Fiber Optic,3,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,98.2,7015.9,0.0,0,1834.56,8850.46,Female,32,No,No,Yes,No,0,7,12.275,0,1,Detractor
3555,No,0,1,,Yes,31.34,No,Yes,Fiber Optic,52,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.05,79.05,0.0,0,31.34,110.39,Male,24,Yes,No,No,No,0,4,15.81,1,1,Detractor
5918,No,0,41,,Yes,31.62,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.65,835.15,0.0,0,1296.42,2131.57,Female,53,No,No,No,No,0,1,10.325,0,0,Promoter
2438,Yes,9,46,Offer B,Yes,35.46,Yes,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.45,1066.15,0.0,0,1631.16,2697.3100000000004,Female,55,No,No,Yes,No,0,2,8.15,0,1,Passive
4476,No,0,28,,Yes,26.09,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,535.35,0.0,0,730.52,1265.87,Female,27,Yes,No,No,Yes,3,1,10.125,0,0,Promoter
4310,Yes,10,24,Offer C,Yes,32.86,No,Yes,Cable,30,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.4,1712.9,0.0,0,788.64,2501.54,Male,61,No,No,Yes,No,0,7,9.3,0,1,Detractor
6088,No,0,72,Offer A,Yes,10.87,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,0.0,0,782.64,8417.44,Male,64,No,No,No,No,0,8,11.516666666666667,0,1,Promoter
2136,Yes,9,8,Offer E,Yes,22.4,No,Yes,DSL,23,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,60.9,551.95,16.58,0,179.2,714.5699999999999,Male,76,No,Yes,Yes,No,0,4,12.18,1,1,Detractor
5420,Yes,10,65,Offer B,Yes,17.43,Yes,Yes,DSL,30,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,69.55,4459.15,23.61,0,1132.95,5568.49,Male,40,No,No,Yes,No,0,7,8.69375,0,0,Detractor
5052,Yes,1,62,,Yes,7.11,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.75,6383.35,0.0,0,440.82,6824.17,Male,77,No,Yes,Yes,No,0,8,11.52777777777778,0,1,Detractor
5322,No,0,33,Offer C,No,0.0,No,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,54.6,1803.7,0.0,0,0.0,1803.7,Male,74,No,Yes,No,No,0,5,9.1,0,1,Passive
5157,Yes,1,49,Offer B,Yes,20.48,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,4853.75,14.24,0,1003.52,5843.030000000001,Male,54,No,No,Yes,No,0,7,12.38125,0,1,Detractor
2130,No,0,17,,Yes,13.02,No,Yes,Cable,73,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,44.6,681.4,0.0,0,221.34,902.74,Male,27,Yes,No,No,No,0,2,14.866666666666667,0,0,Passive
5578,No,0,27,,Yes,18.51,No,Yes,DSL,9,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.35,1411.35,0.0,150,499.77,2061.12,Male,59,No,No,No,No,0,2,16.783333333333335,0,0,Detractor
4873,Yes,2,42,Offer B,Yes,10.79,Yes,Yes,Cable,41,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.25,2203.65,28.49,0,453.18,2628.34,Female,30,No,No,Yes,No,0,3,12.5625,0,1,Detractor
5880,Yes,5,70,,Yes,43.81,Yes,Yes,DSL,17,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.6,5460.2,0.0,0,3066.7000000000003,8526.9,Female,37,No,No,Yes,No,0,8,8.955555555555556,0,1,Detractor
6312,Yes,2,65,Offer B,Yes,18.07,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1292.6,0.0,0,1174.55,2467.15,Male,30,No,No,Yes,No,0,1,9.95,0,0,Passive
4057,Yes,10,51,Offer B,Yes,14.54,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,1028.75,0.0,0,741.54,1770.29,Female,60,No,No,Yes,Yes,1,1,9.975,0,0,Passive
4369,No,0,3,,Yes,31.81,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,65.95,0.0,0,95.43,161.38,Female,64,No,No,No,No,0,1,10.1,1,1,Promoter
3213,Yes,5,27,,Yes,40.21,No,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15,1874.45,0.0,0,1085.67,2960.12,Female,46,No,No,Yes,No,0,6,9.45,0,0,Detractor
3061,No,0,1,,Yes,45.86,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.7,20.7,0.0,0,45.86,66.56,Female,27,Yes,No,No,No,0,1,10.35,1,1,Promoter
4845,Yes,9,66,Offer A,Yes,45.03,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.35,1359.5,0.0,0,2971.98,4331.48,Male,59,No,No,Yes,No,0,1,10.175,0,1,Promoter
2168,No,0,1,,Yes,38.31,No,Yes,Cable,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.4,45.4,0.0,0,38.31,83.71000000000001,Female,32,No,No,No,No,0,2,15.133333333333333,1,0,Detractor
3628,No,0,9,,Yes,34.43,No,Yes,DSL,51,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,69.5,653.25,0.0,0,309.87,963.12,Male,24,Yes,No,No,No,0,7,8.6875,1,0,Detractor
2792,Yes,1,30,Offer C,Yes,28.85,Yes,Yes,Fiber Optic,6,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.4,2838.7,0.0,80,865.5,3784.2,Male,52,No,No,Yes,No,0,5,15.733333333333334,0,1,Detractor
4815,No,0,25,Offer C,Yes,17.3,No,Yes,Fiber Optic,26,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.3,1952.25,40.54,0,432.5,2344.21,Male,53,No,No,No,No,0,3,18.575,0,1,Passive
3958,No,0,1,,No,0.0,No,Yes,DSL,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.55,35.55,0.0,0,0.0,35.55,Male,38,No,No,No,No,0,3,8.8875,1,1,Detractor
5596,No,0,70,,Yes,19.88,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.75,7069.3,0.0,0,1391.6,8460.9,Female,19,Yes,No,Yes,No,0,7,12.71875,0,1,Detractor
3561,No,0,5,,No,0.0,No,Yes,DSL,15,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,45.7,198.0,0.0,0,0.0,198.0,Female,79,No,Yes,No,No,0,3,11.425,1,1,Detractor
4607,Yes,6,57,,Yes,15.48,No,Yes,Cable,15,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.7,3171.6,34.59,0,882.36,4019.37,Male,31,No,No,Yes,No,0,4,11.14,0,1,Detractor
4095,No,0,1,,No,0.0,No,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.7,25.7,0.0,0,0.0,25.7,Female,68,No,Yes,No,No,0,1,12.85,1,0,Detractor
5097,No,0,35,,No,0.0,No,Yes,DSL,21,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.15,812.5,0.0,40,0.0,852.5,Female,54,No,No,No,No,0,0,24.15,0,1,Passive
5847,Yes,4,67,,Yes,17.43,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.9,1680.25,0.0,0,1167.81,2848.06,Female,54,No,No,Yes,Yes,1,2,8.299999999999999,0,0,Promoter
5789,Yes,1,47,,Yes,31.35,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.35,4749.15,0.0,0,1473.45,6222.599999999999,Male,61,No,No,Yes,Yes,1,7,12.41875,0,1,Detractor
2050,No,0,24,,Yes,47.31,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,21.05,531.55,0.0,0,1135.44,1666.99,Female,55,No,No,No,No,0,1,10.525,0,1,Promoter
4806,Yes,1,61,,Yes,17.73,No,Yes,Fiber Optic,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,94.15,5731.85,0.0,0,1081.53,6813.38,Male,63,No,No,Yes,No,0,7,11.76875,0,0,Detractor
2548,No,0,1,,No,0.0,No,Yes,DSL,9,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.25,35.25,0.0,0,0.0,35.25,Male,53,No,No,No,No,0,3,8.8125,1,1,Detractor
5216,No,0,23,Offer D,Yes,33.44,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1676.95,0.0,0,769.1199999999999,2446.07,Female,51,No,No,No,No,0,4,15.830000000000002,0,1,Detractor
2885,No,0,28,,Yes,3.25,Yes,Yes,Cable,11,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.9,1505.15,0.0,0,91.0,1596.15,Female,37,No,No,No,No,0,4,10.98,0,0,Detractor
