Customer ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Population
1307-TVUFB,4,Stayed,No,0,79,2399,,,No,0,42,,Yes,13.51,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.35,3344.1,0.0,0,567.42,3911.52,Male,66,No,Yes,No,No,0,United States,California,Santa Ynez,93460,"34.630356, -120.032564",34.630356,-120.032564,5710
7503-MIOGA,3,Stayed,No,0,56,5881,,,No,0,72,Offer A,Yes,48.51,Yes,Yes,Cable,17,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.85,6697.35,0.0,0,3492.72,10190.07,Female,68,No,Yes,Yes,No,0,United States,California,Shandon,93461,"35.634488, -120.293534",35.634488,-120.293534,1255
2499-AJYUA,5,Stayed,No,0,80,5933,,,Yes,8,72,Offer A,Yes,15.85,Yes,Yes,Fiber Optic,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,110.8,7882.25,0.0,0,1141.2,9023.45,Female,69,No,Yes,Yes,No,0,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,340
6919-ELBGL,3,Stayed,No,0,61,6268,,,Yes,3,72,Offer A,Yes,21.38,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,114.95,8196.4,0.0,0,1539.36,9735.76,Male,75,No,Yes,Yes,No,0,United States,California,Big Pine,93513,"37.245505, -118.062943",37.245505,-118.062943,1826
3966-HRMZA,4,Joined,No,0,56,3545,,,No,0,3,Offer E,Yes,41.44,No,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,No,One Year,No,Credit Card,75.05,202.9,5.49,10,124.32,331.73,Female,74,No,Yes,No,No,0,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,13309
5671-RQRLP,4,Stayed,No,0,30,4181,,,Yes,4,70,Offer A,Yes,16.87,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,75.65,5411.4,25.67,0,1180.9,6566.629999999999,Female,72,No,Yes,Yes,No,0,United States,California,Fowler,93625,"36.625792, -119.672483",36.625792,-119.672483,5635
4785-NKHCX,5,Stayed,No,0,31,2154,,,No,0,5,Offer E,Yes,30.14,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.05,94.15,0.0,0,150.7,244.85,Male,65,No,Yes,No,No,0,United States,California,O Neals,93645,"37.140104, -119.657092",37.140104,-119.657092,173
4250-WAROZ,3,Stayed,No,0,70,4353,,,Yes,4,60,,Yes,19.68,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.25,5774.55,0.0,0,1180.8,6955.35,Male,70,No,Yes,Yes,Yes,3,United States,California,Fresno,93701,"36.749403, -119.787574",36.749403,-119.787574,13858
3523-BRGUW,5,Stayed,No,0,64,2269,,,No,0,26,Offer C,Yes,29.88,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,504.2,9.49,0,776.88,1271.59,Male,65,No,Yes,No,No,0,United States,California,Los Altos,94022,"37.349546, -122.134356",37.349546,-122.134356,18486
2123-AGEEN,3,Stayed,No,0,38,2107,,,No,0,7,Offer E,Yes,26.29,No,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,84.35,609.65,29.17,10,184.03,774.51,Female,66,No,Yes,No,No,0,United States,California,Millbrae,94030,"37.601248, -122.403099",37.601248,-122.403099,20350
1258-YMZNM,3,Stayed,No,0,56,4997,,,No,0,27,Offer C,Yes,35.76,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.5,2857.6,0.0,0,965.52,3823.12,Female,70,No,Yes,No,No,0,United States,California,Montara,94037,"37.540582, -122.509594",37.540582,-122.509594,2346
6259-WJQLC,4,Stayed,No,0,50,2143,,,No,0,32,Offer C,Yes,1.12,Yes,Yes,Fiber Optic,5,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,81.1,2619.25,19.25,0,35.84,2635.84,Male,77,No,Yes,No,No,0,United States,California,Pacifica,94044,"37.573633, -122.455167",37.573633,-122.455167,38885
7508-SMHXL,4,Stayed,No,0,77,4452,,,No,0,15,,Yes,1.67,Yes,Yes,Fiber Optic,21,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,89.0,1288.3,45.69,0,25.049999999999997,1267.6599999999999,Female,72,No,Yes,No,No,0,United States,California,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227,56330
3956-CJUST,4,Stayed,No,0,49,2491,,,No,0,23,,Yes,17.62,No,Yes,Fiber Optic,25,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,75.4,1643.55,0.0,80,405.26000000000005,2128.81,Female,67,No,Yes,No,No,0,United States,California,San Francisco,94115,"37.786031, -122.437301",37.786031,-122.437301,33122
4824-GUCBY,4,Stayed,No,0,34,5602,,,No,0,22,,Yes,23.43,No,Yes,Fiber Optic,22,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,81.7,1820.9,29.88,0,515.46,2306.48,Female,77,No,Yes,No,No,0,United States,California,San Francisco,94127,"37.736535, -122.45732",37.736535,-122.45732,20643
6630-UJZMY,3,Stayed,No,0,37,5251,,,Yes,10,4,,Yes,14.34,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,83.25,308.05,39.93,0,57.36,325.48,Female,73,No,Yes,Yes,No,0,United States,California,Palo Alto,94306,"37.416159, -122.131337",37.416159,-122.131337,24492
9904-EHEVJ,5,Stayed,No,0,35,2965,,,Yes,9,32,Offer C,Yes,5.73,Yes,Yes,Fiber Optic,30,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,91.35,2896.55,26.98,0,183.36,3052.9300000000003,Female,66,No,Yes,Yes,Yes,1,United States,California,Bethel Island,94511,"38.050558, -121.646924",38.050558,-121.646924,2379
2826-DXLQO,3,Stayed,No,0,69,2587,,,Yes,10,7,Offer E,No,0.0,No,Yes,DSL,13,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,29.8,220.45,11.83,0,0.0,208.61999999999998,Male,80,No,Yes,Yes,No,0,United States,California,El Cerrito,94530,"37.924838, -122.289145",37.924838,-122.289145,23141
9489-UTFKA,3,Stayed,No,0,27,2136,,,Yes,9,8,Offer E,Yes,22.4,No,Yes,DSL,23,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,60.9,551.95,16.58,0,179.2,714.5699999999999,Male,76,No,Yes,Yes,No,0,United States,California,Travis Afb,94535,"38.265899, -121.939461",38.265899,-121.939461,9978
4849-PYRLQ,3,Stayed,No,0,26,4011,,,No,0,56,,Yes,37.3,Yes,Yes,DSL,8,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,73.25,4054.2,17.16,0,2088.7999999999997,6125.84,Female,80,No,Yes,No,No,0,United States,California,Fremont,94536,"37.572273, -121.964583",37.572273,-121.964583,66543
2858-EIMXH,3,Stayed,No,0,65,5325,,,Yes,1,53,,Yes,30.09,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,95.85,5016.25,18.85,0,1594.77,6592.17,Female,69,No,Yes,Yes,No,0,United States,California,Vallejo,94592,"38.093701, -122.276589",38.093701,-122.276589,159
6419-ZTTLE,5,Stayed,No,0,45,3418,,,Yes,2,23,,Yes,45.83,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.75,485.2,37.64,0,1054.09,1501.6499999999999,Male,69,No,Yes,Yes,No,0,United States,California,Yountville,94599,"38.421458, -122.365048",38.421458,-122.365048,2873
8242-SOQUO,4,Stayed,No,0,54,2660,,,No,0,5,Offer E,Yes,14.22,No,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,84.7,392.5,41.2,0,71.10000000000001,422.40000000000003,Female,73,No,Yes,No,No,0,United States,California,Oakland,94619,"37.787186, -122.14633",37.787186,-122.14633,24518
7460-ITWWP,4,Stayed,No,0,41,2701,,,Yes,5,45,,Yes,40.85,No,Yes,Fiber Optic,24,No,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,86.1,3861.45,12.19,0,1838.25,5687.51,Female,67,No,Yes,Yes,No,0,United States,California,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175,30751
7868-TMWMZ,5,Stayed,No,0,59,4953,,,Yes,2,60,,Yes,24.62,No,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.0,6668.35,0.0,0,1477.2,8145.55,Female,69,No,Yes,Yes,No,0,United States,California,Berkeley,94703,"37.863843, -122.275684",37.863843,-122.275684,19763
4829-ZLJTK,3,Stayed,No,0,37,6144,,,Yes,5,72,Offer A,Yes,15.23,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,112.4,8046.85,0.0,0,1096.56,9143.41,Female,80,No,Yes,Yes,No,0,United States,California,Penngrove,94951,"38.325599, -122.642352",38.325599,-122.642352,3777
8883-GRDWQ,4,Stayed,No,0,20,5090,,,No,0,20,,Yes,22.31,No,Yes,DSL,21,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,54.0,1055.9,0.0,0,446.2,1502.1000000000001,Male,68,No,Yes,No,No,0,United States,California,Stinson Beach,94970,"37.921137, -122.657562",37.921137,-122.657562,781
9845-PEEKO,5,Stayed,No,0,25,5400,,,No,0,59,,Yes,6.13,Yes,Yes,Fiber Optic,2,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.2,4590.35,0.0,0,361.67,4952.02,Female,71,No,Yes,No,No,0,United States,California,Brookdale,95007,"37.106902, -122.100006",37.106902,-122.100006,1007
1751-NCDLI,5,Stayed,No,0,41,2641,,,Yes,6,46,,Yes,4.2,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,98.85,4564.9,0.0,0,193.20000000000002,4758.099999999999,Male,74,No,Yes,Yes,No,0,United States,California,Castroville,95012,"36.784481, -121.759054",36.784481,-121.759054,8582
2176-LVPNX,3,Stayed,No,0,33,4994,,,No,0,71,Offer A,Yes,37.39,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Credit Card,89.85,6293.45,0.0,140,2654.69,9088.14,Female,69,No,Yes,No,No,0,United States,California,San Jose,95113,"37.333851, -121.891147",37.333851,-121.891147,561
3452-ABWRL,3,Stayed,No,0,69,5527,,,No,0,47,,Yes,44.08,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,86.05,3865.6,0.0,0,2071.7599999999998,5937.36,Male,70,No,Yes,No,No,0,United States,California,San Jose,95132,"37.424655, -121.74841",37.424655,-121.74841,40568
1779-PWPMG,3,Stayed,No,0,29,5408,,,Yes,1,72,Offer A,Yes,4.59,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,114.65,8333.95,0.0,0,330.48,8664.43,Female,73,No,Yes,Yes,No,0,United States,California,San Jose,95139,"37.218705, -121.762429",37.218705,-121.762429,7023
3082-WQRVY,5,Stayed,No,0,66,2962,,,Yes,8,14,,Yes,45.76,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.65,228.65,0.0,0,640.64,869.29,Male,73,No,Yes,Yes,No,0,United States,California,Stockton,95203,"37.954089, -121.329761",37.954089,-121.329761,16357
2460-NGXBJ,5,Stayed,No,0,28,5193,,,Yes,8,11,,Yes,28.64,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,75.2,775.3,0.0,0,315.04,1090.34,Male,65,No,Yes,Yes,Yes,1,United States,California,Stockton,95206,"37.902422, -121.440029",37.902422,-121.440029,49657
5268-DSMNQ,5,Stayed,No,0,50,5428,,,Yes,5,62,,Yes,11.41,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,97.95,5936.55,0.0,0,707.42,6643.97,Female,65,No,Yes,Yes,No,0,United States,California,Farmington,95230,"37.956963, -120.863055",37.956963,-120.863055,596
6242-MBHPK,3,Stayed,No,0,66,4025,,,Yes,1,23,,Yes,41.88,No,Yes,Fiber Optic,12,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95.1,2326.05,0.0,0,963.24,3289.29,Female,67,No,Yes,Yes,No,0,United States,California,Hathaway Pines,95233,"38.184914, -120.364085",38.184914,-120.364085,335
4782-OSFXZ,3,Stayed,No,0,20,5089,,,Yes,1,71,Offer A,Yes,37.53,Yes,Yes,DSL,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,82.7,5831.2,0.0,0,2664.63,8495.83,Female,72,No,Yes,Yes,No,0,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.4078,22073
1282-IHQAC,3,Stayed,No,0,68,4022,,,No,0,70,Offer A,No,0.0,No,Yes,Cable,13,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,44.05,3011.65,0.0,0,0.0,3011.65,Male,68,No,Yes,No,No,0,United States,California,Sheep Ranch,95250,"38.244806, -120.417301",38.244806,-120.417301,88
1641-RQDAY,3,Stayed,No,0,59,4848,,,Yes,1,32,Offer C,Yes,49.21,Yes,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.4,3217.65,0.0,0,1574.72,4792.37,Female,77,No,Yes,Yes,Yes,2,United States,California,Wallace,95254,"38.192608, -120.957842",38.192608,-120.957842,304
5461-QKNTN,3,Stayed,No,0,63,2040,,,Yes,1,43,,Yes,4.59,Yes,Yes,Fiber Optic,5,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.3,3953.15,0.0,0,197.37,4150.52,Male,71,No,Yes,Yes,No,0,United States,California,Catheys Valley,95306,"37.394411, -120.127262",37.394411,-120.127262,986
8089-UZWLX,5,Stayed,No,0,70,4113,,,No,0,71,Offer A,Yes,47.86,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,104.05,7413.55,0.0,0,3398.06,10811.61,Female,75,No,Yes,No,No,0,United States,California,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422,808
4468-KAZHE,5,Stayed,No,0,37,2399,,,Yes,1,20,,Yes,8.98,No,Yes,DSL,16,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,60.0,1259.35,0.0,0,179.60000000000002,1438.9499999999998,Female,70,No,Yes,Yes,No,0,United States,California,Hughson,95326,"37.5923, -120.853288",37.5923,-120.853288,6822
1543-LLLFT,3,Stayed,No,0,74,5413,,,Yes,2,61,,Yes,2.19,Yes,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,98.3,6066.55,0.0,0,133.59,6200.14,Male,77,No,Yes,Yes,No,0,United States,California,Waterford,95386,"37.669516, -120.626964",37.669516,-120.626964,8308
6507-ZJSUR,4,Stayed,No,0,24,5272,,,Yes,6,23,,Yes,46.82,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,90.45,2117.25,0.0,30,1076.86,3224.1099999999997,Male,76,No,Yes,Yes,No,0,United States,California,Albion,95410,"39.225694, -123.717354",39.225694,-123.717354,1054
9220-ZNKJI,3,Stayed,No,0,73,4291,,,Yes,5,55,,Yes,33.21,No,Yes,Fiber Optic,4,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,88.8,4805.3,0.0,0,1826.55,6631.85,Female,67,No,Yes,Yes,No,0,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.73203,1591
0723-VSOBE,3,Stayed,No,0,38,5715,,,No,0,45,Offer B,No,0.0,No,Yes,Cable,4,No,No,No,No,No,Yes,No,No,One Year,No,Bank Withdrawal,34.2,1596.6,0.0,0,0.0,1596.6,Female,67,No,Yes,No,No,0,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701,91
1004-NOZNR,4,Stayed,No,0,59,5693,,,No,0,56,Offer B,Yes,10.57,No,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,94.8,5264.3,0.0,0,591.9200000000001,5856.22,Male,71,No,Yes,No,Yes,2,United States,California,Glen Ellen,95442,"38.368744, -122.522642",38.368744,-122.522642,4101
1251-STYSZ,4,Stayed,No,0,20,3828,,,No,0,4,,Yes,8.75,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,80.25,303.7,0.0,30,35.0,368.7,Female,66,No,Yes,No,No,0,United States,California,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181,175
9681-KYGYB,4,Stayed,No,0,24,5987,,,Yes,5,49,Offer B,Yes,26.0,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,88.2,4159.45,0.0,0,1274.0,5433.45,Male,75,No,Yes,Yes,No,0,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.93496,-122.792243,9902
7005-CYUIL,3,Stayed,No,0,29,4964,,,Yes,2,71,Offer A,Yes,12.26,No,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.4,7168.25,0.0,0,870.46,8038.71,Female,78,No,Yes,Yes,No,0,United States,California,Laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098,2706
2388-LAESQ,3,Stayed,No,0,26,4796,,,Yes,3,72,Offer A,Yes,28.72,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,114.85,8317.95,0.0,0,2067.84,10385.79,Female,74,No,Yes,Yes,No,0,United States,California,Manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,586
3108-PCCGG,3,Stayed,No,0,25,5856,,,Yes,3,72,Offer A,Yes,16.72,Yes,Yes,Cable,9,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,84.45,5899.85,0.0,0,1203.84,7103.6900000000005,Male,75,No,Yes,Yes,No,0,United States,California,Redwood Valley,95470,"39.298065, -123.25211",39.298065,-123.25211,5995
6729-GDNGC,5,Stayed,No,0,73,3111,,,No,0,20,,Yes,21.49,No,Yes,Fiber Optic,4,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,80.7,1614.2,0.0,0,429.79999999999995,2044.0,Female,71,No,Yes,No,No,0,United States,California,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578,309
4238-HFHSN,3,Stayed,No,0,33,4250,,,Yes,4,61,Offer B,Yes,26.55,Yes,Yes,Fiber Optic,2,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,82.15,4904.85,0.0,0,1619.55,6524.400000000001,Male,66,No,Yes,Yes,No,0,United States,California,Elverta,95626,"38.734997, -121.463719",38.734997,-121.463719,6197
2692-BUCFV,4,Stayed,No,0,76,5285,,,No,0,29,Offer C,Yes,6.59,No,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,101.45,2948.6,0.0,60,191.10999999999999,3199.71,Male,79,No,Yes,No,No,0,United States,California,Shingle Springs,95682,"38.598936, -120.963092",38.598936,-120.963092,24738
5651-WYIPH,3,Stayed,No,0,71,3283,,,No,0,18,,Yes,41.13,No,Yes,Cable,23,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,49.85,865.75,0.0,0,740.34,1606.0900000000001,Female,69,No,Yes,No,No,0,United States,California,Vacaville,95688,"38.419088, -122.024568",38.419088,-122.024568,32564
8752-GHJFU,3,Stayed,No,0,66,4322,,,Yes,7,71,,Yes,36.6,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,92.0,6585.2,0.0,0,2598.6,9183.8,Male,70,No,Yes,Yes,No,0,United States,California,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,1526
6896-SRVYQ,5,Stayed,No,0,48,4374,,,No,0,44,Offer B,Yes,47.06,No,Yes,Fiber Optic,3,No,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,73.85,3122.4,0.0,100,2070.6400000000003,5293.040000000001,Male,69,No,Yes,No,No,0,United States,California,Camino,95709,"38.748316, -120.675512",38.748316,-120.675512,4829
9052-VKDUW,3,Stayed,No,0,39,4452,,,Yes,8,65,Offer B,Yes,15.3,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.4,7227.45,0.0,0,994.5,8221.95,Female,68,No,Yes,Yes,No,0,United States,California,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416,8577
2480-EJWYP,3,Stayed,No,0,23,6019,,,Yes,5,58,Offer B,Yes,45.37,Yes,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.8,5458.8,0.0,0,2631.46,8090.26,Female,66,No,Yes,Yes,No,0,United States,California,Roseville,95747,"38.784329, -121.373245",38.784329,-121.373245,25418
6806-YDEUL,3,Stayed,No,0,77,3288,,,No,0,6,Offer E,Yes,2.03,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,106.8,0.0,0,12.18,118.97999999999999,Female,67,No,Yes,No,No,0,United States,California,Sacramento,95817,"38.550722, -121.457314",38.550722,-121.457314,14966
0222-CNVPT,3,Stayed,No,0,67,4865,,,No,0,52,Offer B,No,0.0,No,Yes,DSL,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.8,2555.05,0.0,0,0.0,2555.05,Male,69,No,Yes,No,No,0,United States,California,Sacramento,95820,"38.53508, -121.444144",38.53508,-121.444144,37031
6048-UWKAL,4,Stayed,No,0,45,5467,,,Yes,2,69,,Yes,19.39,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.4,6998.95,0.0,0,1337.91,8336.86,Female,73,No,Yes,Yes,No,0,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,-121.392283,5654
9290-SHCMB,4,Stayed,No,0,28,3098,,,No,0,13,,Yes,26.68,No,Yes,Fiber Optic,24,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,1235.55,0.0,0,346.84,1582.3899999999999,Female,74,No,Yes,No,No,0,United States,California,Brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583,1237
2277-BKJKN,4,Stayed,No,0,23,4951,,,Yes,6,71,,Yes,22.0,No,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.2,7213.75,0.0,0,1562.0,8775.75,Female,70,No,Yes,Yes,No,0,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287,632
8016-ZMGMO,5,Stayed,No,0,37,5572,,,No,0,66,,Yes,44.01,Yes,Yes,Cable,17,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.85,4738.85,0.0,0,2904.66,7643.51,Female,73,No,Yes,Yes,No,0,United States,California,Colusa,95932,"39.273096, -122.050763",39.273096,-122.050763,7503
1728-CXQBE,3,Stayed,No,0,63,6020,,,Yes,9,64,Offer B,Yes,23.33,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,94.25,6081.4,0.0,0,1493.12,7574.5199999999995,Male,79,No,Yes,Yes,No,0,United States,California,Glenn,95943,"39.597975, -122.032248",39.597975,-122.032248,1454
0481-SUMCB,4,Stayed,No,0,69,5391,,,No,0,45,Offer B,Yes,34.12,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,102.15,4735.35,0.0,0,1535.3999999999999,6270.75,Female,74,No,Yes,No,No,0,United States,California,Greenville,95947,"40.160386, -120.835428",40.160386,-120.835428,2064
2811-POVEX,5,Stayed,No,0,70,3937,,,Yes,4,23,,Yes,2.03,No,Yes,Fiber Optic,53,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,88.45,2130.55,0.0,0,46.69,2177.2400000000002,Female,74,No,Yes,Yes,Yes,3,United States,California,Live Oak,95953,"39.258746, -121.77697",39.258746,-121.77697,8695
7905-NJMXS,4,Stayed,No,0,74,5116,,,Yes,2,7,,Yes,3.19,Yes,Yes,Cable,26,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.2,475.0,0.0,0,22.33,497.33,Male,68,No,Yes,Yes,No,0,United States,California,Williams,95987,"39.117537, -122.284654",39.117537,-122.284654,4579
9957-YODKZ,5,Stayed,No,0,68,5611,,,Yes,4,6,,Yes,16.87,Yes,Yes,Fiber Optic,17,No,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,80.8,457.1,0.0,30,101.22,588.32,Male,75,No,Yes,Yes,No,0,United States,California,Canby,96015,"41.486953, -120.913975",41.486953,-120.913975,417
3223-DWFIO,3,Stayed,No,0,26,4140,,,No,0,4,,Yes,30.11,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.35,261.65,0.0,0,120.44,382.09,Male,77,No,Yes,No,No,0,United States,California,Forks Of Salmon,96031,"41.232128, -123.194748",41.232128,-123.194748,170
3292-PBZEJ,3,Stayed,No,0,28,3175,,,No,0,11,,Yes,2.63,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,111.4,1183.05,0.0,40,28.93,1251.98,Male,75,No,Yes,No,No,0,United States,California,Greenview,96037,"41.528541, -122.955018",41.528541,-122.955018,295
0993-OSGPT,5,Stayed,No,0,24,6418,,,Yes,2,68,,Yes,40.55,No,Yes,DSL,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.65,3975.9,0.0,0,2757.3999999999996,6733.299999999999,Female,78,No,Yes,Yes,No,0,United States,California,Junction City,96048,"40.913192, -123.06597",40.913192,-123.06597,734
